Day,Ini_Hour,End_Hour,TotalDuration,Dist_Preview_Point,Vel_Media,POI_Category,Profession,Have_Car,ACTIVITY
Weekday,Morning,Morning,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Night,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Low,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Morning,Morning,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Night,Night,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Medium,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Medium,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekday,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,Low,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,Medium,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Afternoon,Afternoon,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
Weekend,Morning,Morning,Long,High,Medium,OTHERS,Adm_Tech,Yes,GOING_BY_CAR
